-00:00:01.9660000		Dengue Fever casts Glare on Ramuh
00:05:58.2590000		Run Escape prepares Ruin III on Ramuh 28763 (CRITICAL)
00:05:58.3480000		Seraph Consolation Minju Rose 8356
00:05:58.3480000		Dan Tam prepares Shadow Fang on Ramuh 10105 (DIRECT HIT)
00:05:58.4370000		Dan Tam Trick Attack Ramuh 23522
00:05:58.4820000		Ramuh Shock Strike  0
00:05:58.4820000		Yoo Rose gains Seraphic Veil from Seraph
00:05:58.4820000		Yujin Ahn Equilibrium Yujin Ahn 62798
00:05:58.4820000		Yoo Rose prepares Assault I: Crimson Cyclone on Ramuh +239 (CRITICAL)
00:05:58.5710000		Blue Fever prepares Shot on Ramuh 4381
00:05:58.6150000		Ruby Carbuncle Burning Strike Ramuh 4112
00:05:58.7040000		Raiden Unknown_4E61 Yujin Ahn 7226
00:05:58.7930000		Ramuh prepares Unknown_4Bc9 on Minju Rose 3815
00:05:58.8370000		Dan Tam prepares Attack on Ramuh 3655
00:05:58.8820000		Dan Tam Shadow Fang Ramuh 10105
00:05:58.8820000		Ramuh gains Shadow Fang from Dan Tam
00:05:59.0610000		Run Escape Ruin III Ramuh 28763
00:05:59.0610000		Seraph prepares Seraphic Veil on Aihyooni Yoomi +5630
00:05:59.0610000		Minju Rose prepares Atonement on Ramuh 18380 (DIRECT HIT)
00:05:59.0610000		Dan Tam prepares Dream Within A Dream on Ramuh 7766
00:05:59.0610000		Dan Tam prepares Dream Within A Dream on Ramuh 9920 (DIRECT HIT)
00:05:59.0610000		Dan Tam prepares Dream Within A Dream on Ramuh 12147 (CRITICAL)
00:05:59.0610000		Aihyooni Yoomi prepares Broil III on Ramuh 22286 (DIRECT HIT)
00:05:59.0610000		Dan Tam gains Assassinate Ready from Dan Tam
00:05:59.1050000		Ruby Carbuncle gains Summon Order from Ramuh
00:05:59.1490000		Ruby Carbuncle prepares Crimson Cyclone on Ramuh 16047 (DIRECT HIT)
00:05:59.2380000		Dengue Fever prepares Afflatus Rapture on Dengue Fever +13682
00:05:59.2380000		Dengue Fever prepares Afflatus Rapture on Dan Tam +13335
00:05:59.2380000		Dengue Fever prepares Afflatus Rapture on Blue Fever +14104
00:05:59.2380000		Dengue Fever prepares Afflatus Rapture on Yoo Rose +14065
00:05:59.2380000		Dengue Fever prepares Afflatus Rapture on Aihyooni Yoomi +14052
00:05:59.2380000		Dengue Fever prepares Afflatus Rapture on Minju Rose +21255 (CRITICAL)
00:05:59.3270000		Blue Fever Shot Ramuh 4381
00:05:59.3710000		Dan Tam Attack Ramuh 3655
00:05:59.3710000		Ramuh Shock Strike  0
00:05:59.5930000		Ramuh Unknown_4Bc9 Minju Rose 3815
00:05:59.6370000		Run Escape prepares Ruin IV on Ramuh 24817 (DIRECT HIT)
00:05:59.6370000		Run Escape gains Further Ruin from Run Escape
00:05:59.7260000		Blue Fever Burst Shot Ramuh 17234
00:05:59.7710000		Ruby Carbuncle Crimson Cyclone Ramuh 16047
00:05:59.7710000		Yoo Rose gains Further Ruin from Yoo Rose
00:05:59.7710000		Dan Tam Dream Within A Dream Ramuh 7766
00:05:59.7710000		Ramuh Shock Strike  0
00:05:59.8140000		Dengue Fever Afflatus Rapture Dengue Fever 13682
00:05:59.8590000		Aihyooni Yoomi Broil III Ramuh 22286
00:05:59.9040000		Dan Tam Dream Within A Dream Ramuh 9920
00:05:59.9490000		Minju Rose prepares Attack on Ramuh 3109 (DIRECT HIT)
00:05:59.9490000		Aihyooni Yoomi prepares Ruin II on Ramuh 13470
00:05:59.9930000		Ramuh prepares Shock Strike on  
00:05:59.9930000		Ramuh prepares Shock Strike on  
00:05:59.9930000		Dengue Fever prepares Plenary Indulgence on Dengue Fever +1219 (CRITICAL)
00:05:59.9930000		Dengue Fever prepares Plenary Indulgence on Dan Tam +1219 (CRITICAL)
00:05:59.9930000		Dengue Fever prepares Plenary Indulgence on Blue Fever +1219 (CRITICAL)
00:05:59.9930000		Dengue Fever prepares Plenary Indulgence on Yoo Rose +1219 (CRITICAL)
00:05:59.9930000		Dengue Fever prepares Plenary Indulgence on Minju Rose +1219 (CRITICAL)
00:05:59.9930000		Dengue Fever prepares Plenary Indulgence on Aihyooni Yoomi +1219 (CRITICAL)
00:06:00.0380000		Dan Tam Dream Within A Dream Ramuh 12147
00:06:00.0380000		Yoo Rose prepares Fester on Ramuh 20515
00:06:00.0380000		The limit break guage has been updated to 20700. 3 bars are available.
00:06:00.1270000		Seraph Seraphic Veil Aihyooni Yoomi 5630
00:06:00.1710000		Ramuh prepares Shock Strike on  
00:06:00.2610000		Ifrit-Egi prepares Burning Strike on Ramuh 5403 (DIRECT HIT)
00:06:00.3050000		Ramuh prepares Shock Strike on  
00:06:00.3490000		Dengue Fever Assize Aihyooni Yoomi 18380
00:06:00.3490000		Ramuh Shock Strike  0
00:06:00.3490000		Dengue Fever Afflatus Rapture Aihyooni Yoomi 14052
00:06:00.4370000		Run Escape Ruin IV Ramuh 24817
00:06:00.4820000		Minju Rose Attack Ramuh 3109
00:06:00.4820000		Dengue Fever Afflatus Rapture Minju Rose 21255
00:06:00.5280000		Dan Tam prepares Chi on Dan Tam 
00:06:00.5280000		Dan Tam gains Mudra from Dan Tam
00:06:00.5720000		Run Escape prepares Fester on Ramuh 20038
00:06:00.5720000		Ifrit-Egi gains Army's Paeon from Blue Fever
00:06:00.5720000		Seraph gains Army's Paeon from Blue Fever
00:06:00.5720000		Ruby Carbuncle gains Army's Paeon from Blue Fever
00:06:00.5720000		Minju Rose gains Army's Paeon from Blue Fever
00:06:00.5720000		Dan Tam gains Army's Paeon from Blue Fever
00:06:00.5720000		Yoo Rose gains Army's Paeon from Blue Fever
00:06:00.5720000		Dengue Fever gains Army's Paeon from Blue Fever
00:06:00.5720000		Yujin Ahn gains Army's Paeon from Blue Fever
00:06:00.5720000		Aihyooni Yoomi gains Army's Paeon from Blue Fever
00:06:00.5720000		Run Escape gains Army's Paeon from Blue Fever
00:06:00.7050000		Raiden prepares Unknown_4E61 on Yujin Ahn 0
00:06:00.7050000		Blue Fever prepares Burst Shot on Ramuh 11733
00:06:00.7940000		Ramuh Shock Strike  0
00:06:00.7940000		Dengue Fever gains Confession from Dengue Fever
00:06:00.7940000		Ruby Carbuncle prepares Burning Strike on Ramuh 4016
00:06:00.7940000		Aihyooni Yoomi prepares Whispering Dawn on Aihyooni Yoomi +239 (CRITICAL)
00:06:00.8820000		Aihyooni Yoomi Ruin II Ramuh 13470
00:06:00.9280000		Ramuh Shock Strike  0
00:06:00.9280000		Dan Tam gains Confession from Dengue Fever
00:06:00.9280000		Yoo Rose prepares Assault Ii: Flaming Crush on Ramuh +239 (CRITICAL)
00:06:00.9710000		Yoo Rose Fester Ramuh 20515
00:06:01.0170000		Dan Tam prepares Jin on Dan Tam 
00:06:01.0170000		Dan Tam prepares Attack on Ramuh 3776
00:06:01.0170000		Ramuh prepares Shock Strike on  
00:06:01.0170000		Dan Tam gains Mudra from Dan Tam
00:06:01.0610000		Ifrit-Egi Burning Strike Ramuh 5403
00:06:01.0610000		Ramuh Shock Strike  0
00:06:01.0610000		Blue Fever gains Confession from Dengue Fever
00:06:01.1060000		Ramuh prepares Shock Strike on  
00:06:01.1500000		Blue Fever prepares Shot on Ramuh 8515 (CRITICAL)
00:06:01.1940000		Ramuh Shock Strike  0
00:06:01.1940000		Yoo Rose gains Confession from Dengue Fever
00:06:01.1940000		Ramuh prepares Shock Strike on  
00:06:01.2830000		Ramuh prepares Shock Strike on  
00:06:01.3280000		Ramuh Shock Strike  0
00:06:01.3280000		Minju Rose gains Confession from Dengue Fever
00:06:01.3720000		Yujin Ahn prepares Attack on Ramuh 4238
00:06:01.4610000		Ramuh Shock Strike  0
00:06:01.4610000		Aihyooni Yoomi gains Confession from Dengue Fever
00:06:01.5060000		Run Escape Fester Ramuh 20038
00:06:01.5060000		Minju Rose prepares Fast Blade on Ramuh 5843
00:06:01.5510000		Dan Tam Attack Ramuh 3776
00:06:01.5510000		Ruby Carbuncle gains Summon Order II from Ruby Carbuncle
00:06:01.5510000		Dan Tam prepares Hyoton on Ramuh 15044
00:06:01.5950000		Ruby Carbuncle Burning Strike Ramuh 4016
00:06:01.5950000		Seraph gains Summon Order from Seraph
00:06:01.5950000		Ruby Carbuncle prepares Flaming Crush on Ramuh 25436 (CRITICAL)
00:06:01.6390000		Seraph prepares Angel's Whisper on Aihyooni Yoomi 
00:06:01.6390000		Seraph prepares Angel's Whisper on Yujin Ahn 
00:06:01.6390000		Seraph prepares Angel's Whisper on Dan Tam 
00:06:01.6390000		Seraph prepares Angel's Whisper on Minju Rose 
00:06:01.6390000		Seraph prepares Angel's Whisper on Run Escape 
00:06:01.7280000		Ramuh Shock Strike  0
00:06:01.7280000		Yujin Ahn prepares Heavy Swing on Ramuh 6461
00:06:01.8170000		Ramuh prepares Unknown_4Bc9 on Minju Rose +21788 (CRITICAL)
00:06:01.9060000		Blue Fever Shot Ramuh 8515
00:06:01.9060000		Yujin Ahn Attack Ramuh 4238
00:06:01.9060000		Ramuh prepares Shock Strike on  
00:06:01.9950000		Dengue Fever prepares Dia on Ramuh 8152
00:06:02.0400000		Ramuh prepares Shock Strike on  
00:06:02.0840000		Blue Fever prepares Bloodletter on Ramuh 7730
00:06:02.0840000		Ramuh prepares Shock Strike on  
00:06:02.1280000		Minju Rose Fast Blade Ramuh 5843
00:06:02.1280000		Run Escape prepares Ruin IV on Ramuh 21257
00:06:02.1720000		Blue Fever Burst Shot Ramuh 11733
00:06:02.2180000		Minju Rose prepares Attack on Ramuh 2363
00:06:02.2180000		Dan Tam prepares Assassinate on Ramuh 15795 (CRITICAL)
00:06:02.2180000		Ramuh prepares Shock Strike on  
00:06:02.2610000		Yujin Ahn Heavy Swing Ramuh 6461
00:06:02.6210000		Ramuh Unknown_4Bc9 Minju Rose 21788
00:06:02.6650000		Raiden Unknown_4E61 Yujin Ahn 0
00:06:02.6650000		Aihyooni Yoomi gains Angel's Whisper from Seraph
00:06:02.7100000		Dan Tam Hyoton Ramuh 15044
00:06:02.7540000		Ruby Carbuncle Flaming Crush Ramuh 25436
00:06:02.7540000		Yoo Rose gains Further Ruin from Yoo Rose
00:06:02.7540000		Minju Rose Attack Ramuh 2363
00:06:02.7540000		Blue Fever prepares Burst Shot on Ramuh 11017
00:06:02.7990000		Raiden Unknown_4E61 Yujin Ahn 0
00:06:02.7990000		Yujin Ahn gains Angel's Whisper from Seraph
00:06:02.9320000		Raiden Unknown_4E61 Yujin Ahn 0
00:06:02.9320000		Dan Tam gains Angel's Whisper from Seraph
00:06:02.9320000		Run Escape Ruin IV Ramuh 21257
00:06:03.0220000		Dan Tam Assassinate Ramuh 15795
00:06:03.0220000		Ramuh prepares Shock Strike on  
00:06:03.0220000		Dan Tam prepares Ten on Dan Tam 
00:06:03.0220000		Dan Tam gains Mudra from Dan Tam
00:06:03.0660000		Ramuh Shock Strike  0
00:06:03.0660000		Minju Rose gains Angel's Whisper from Seraph
00:06:03.0660000		The limit break guage has been updated to 20870. 3 bars are available.
00:06:03.1100000		Ramuh prepares Shock Strike on  
00:06:03.1990000		Ramuh Shock Strike  0
00:06:03.1990000		Run Escape gains Angel's Whisper from Seraph
00:06:03.1990000		Dan Tam prepares Attack on Ramuh 3625
00:06:03.2430000		Ramuh prepares Shock Strike on  
00:06:03.2880000		Dengue Fever Dia Ramuh 8152
00:06:03.2880000		Ramuh gains Dia from Dengue Fever
00:06:03.2880000		Ramuh prepares Shock Strike on  
00:06:03.3320000		Seraph prepares Seraphic Veil on Yujin Ahn +6890
00:06:03.3770000		Yoo Rose prepares Ruin IV on Ramuh 30793 (CRITICAL)
00:06:03.3770000		Yoo Rose gains Further Ruin from Yoo Rose
00:06:03.4220000		Dengue Fever prepares Lucid Dreaming on Dengue Fever 
00:06:03.5120000		Ifrit-Egi prepares Burning Strike on Ramuh 4355
00:06:03.5120000		Dan Tam prepares Chi on Dan Tam 
00:06:03.5120000		Dan Tam gains Mudra from Dan Tam
00:06:03.5560000		Seraph gains Army's Paeon from Blue Fever
00:06:03.5560000		Ruby Carbuncle gains Army's Paeon from Blue Fever
00:06:03.5560000		Minju Rose gains Army's Paeon from Blue Fever
00:06:03.5560000		Dan Tam gains Army's Paeon from Blue Fever
00:06:03.5560000		Yoo Rose gains Army's Paeon from Blue Fever
00:06:03.5560000		Dengue Fever gains Army's Paeon from Blue Fever
00:06:03.5560000		Yujin Ahn gains Army's Paeon from Blue Fever
00:06:03.5560000		Aihyooni Yoomi gains Army's Paeon from Blue Fever
00:06:03.6440000		Blue Fever prepares Empyreal Arrow on Ramuh 14727 (DIRECT HIT)
00:06:03.6890000		Blue Fever Bloodletter Ramuh 7730
00:06:03.7340000		Dan Tam Attack Ramuh 3625
00:06:03.7340000		Raiden prepares Unknown_4E61 on Yujin Ahn 4338
00:06:03.7340000		Blue Fever prepares Shot on Ramuh 4340
00:06:03.7780000		Ruby Carbuncle prepares Burning Strike on Ramuh 4125
00:06:03.9120000		Minju Rose prepares Riot Blade on Ramuh 8248
00:06:04.0020000		Dan Tam prepares Raiton on Ramuh 51186 (CRITICAL)
00:06:04.0460000		Ramuh Shock Strike  0
00:06:04.0460000		Dengue Fever gains Lucid Dreaming from Dengue Fever
00:06:04.1800000		Yoo Rose Ruin IV Ramuh 30793
00:06:04.2250000		Blue Fever Burst Shot Ramuh 11017
00:06:04.3150000		Ifrit-Egi Burning Strike Ramuh 4355
00:06:04.3590000		Seraph Seraphic Veil Yujin Ahn 6890
00:06:04.3590000		Yujin Ahn gains Seraphic Veil from Seraph
00:06:04.4920000		Blue Fever Shot Ramuh 4340
00:06:04.4920000		Minju Rose prepares Attack on Ramuh 2470
00:06:04.5820000		Ruby Carbuncle Burning Strike Ramuh 4125
00:06:04.6270000		Run Escape prepares Assault I: Crimson Cyclone on Ramuh +239 (CRITICAL)
00:06:04.6710000		Blue Fever Empyreal Arrow Ramuh 14727
00:06:04.6710000		Minju Rose Riot Blade Ramuh 8248
00:06:04.6710000		Ramuh Shock Strike  0
00:06:04.6710000		Dan Tam prepares Bhavacakra on Ramuh 14283 (DIRECT HIT)
00:06:04.7150000		Dan Tam Raiton Ramuh 51186
00:06:04.7600000		Raiden Unknown_4E61 Yujin Ahn 4338
00:06:04.8050000		Aihyooni Yoomi prepares Broil III on Ramuh 30023 (CRITICAL)
00:06:04.8490000		Blue Fever prepares Burst Shot on Ramuh 14760 (DIRECT HIT)
00:06:05.0290000		Minju Rose Attack Ramuh 2470
00:06:05.2530000		Ifrit-Egi gains Summon Order from Ramuh
00:06:05.2980000		Dan Tam Bhavacakra Ramuh 14283
00:06:05.2980000		Ifrit-Egi prepares Crimson Cyclone on Ramuh 16637 (DIRECT HIT)
00:06:05.2980000		Ramuh prepares Volt Strike on Yoo Rose 45223
00:06:05.2980000		Ramuh prepares Volt Strike on Run Escape 44317
00:06:05.2980000		Ramuh prepares Volt Strike on Dan Tam 51206
00:06:05.2980000		Ramuh prepares Volt Strike on Blue Fever 59805
00:06:05.3860000		Dan Tam prepares Attack on Ramuh 4460 (DIRECT HIT)
00:06:05.5210000		Ramuh Volt Strike Yoo Rose 45223
00:06:05.5210000		Ramuh Volt Strike Run Escape 44317
00:06:05.5210000		Ramuh Volt Strike Dan Tam 51206
00:06:05.5210000		Ramuh Volt Strike Blue Fever 59805
00:06:05.5210000		Dan Tam prepares Aeolian Edge on Ramuh 19734
00:06:05.6090000		Aihyooni Yoomi Broil III Ramuh 30023
00:06:05.7430000		Aihyooni Yoomi prepares Ruin II on Ramuh 13283
00:06:05.8760000		Eos prepares Embrace on Dan Tam +4316
00:06:05.9210000		Ifrit-Egi Crimson Cyclone Ramuh 16637
00:06:05.9210000		Run Escape gains Further Ruin from Run Escape
00:06:05.9210000		Dan Tam Attack Ramuh 4460
00:06:06.0550000		Dan Tam Aeolian Edge Ramuh 19734
00:06:06.0550000		The limit break guage has been updated to 21040. 3 bars are available.
00:06:06.0990000		Dengue Fever prepares Assize on Dengue Fever +17827
00:06:06.0990000		Dengue Fever prepares Assize on Dan Tam +18011
00:06:06.0990000		Dengue Fever prepares Assize on Ramuh 41524 (CRITICAL)
00:06:06.0990000		Dengue Fever prepares Assize on Blue Fever +27904 (CRITICAL)
00:06:06.3230000		Blue Fever Burst Shot Ramuh 14760
00:06:06.3230000		Blue Fever prepares Shot on Ramuh 4156
00:06:06.5020000		Eos Embrace Dan Tam 4316
00:06:06.5470000		Ifrit-Egi gains Army's Paeon from Blue Fever
00:06:06.5470000		Ruby Carbuncle gains Army's Paeon from Blue Fever
00:06:06.5470000		Eos gains Army's Paeon from Blue Fever
00:06:06.5470000		Minju Rose gains Army's Paeon from Blue Fever
00:06:06.5470000		Dan Tam gains Army's Paeon from Blue Fever
00:06:06.5470000		Yoo Rose gains Army's Paeon from Blue Fever
00:06:06.5470000		Dengue Fever gains Army's Paeon from Blue Fever
00:06:06.5470000		Yujin Ahn gains Army's Paeon from Blue Fever
00:06:06.5470000		Aihyooni Yoomi gains Army's Paeon from Blue Fever
00:06:06.5470000		Run Escape gains Army's Paeon from Blue Fever
00:06:06.6800000		Aihyooni Yoomi Ruin II Ramuh 13283
00:06:06.7700000		Dengue Fever Assize Dengue Fever 17827
00:06:06.7710000		Raiden prepares Unknown_4E61 on Yujin Ahn 649
00:06:06.7710000		Minju Rose prepares Attack on Ramuh 3949 (CRITICAL)
00:06:06.7710000		Ramuh prepares Stepped Leader on Ramuh 19398
00:06:06.8600000		Blue Fever gains Army's Ethos from Blue Fever
00:06:06.9030000		Dengue Fever Assize Dan Tam 18011
00:06:06.9490000		Ifrit-Egi prepares Burning Strike on Ramuh 4308
00:06:07.0380000		Dengue Fever Assize Ramuh 41524
00:06:07.0380000		Ruby Carbuncle prepares Burning Strike on Ramuh 3982
00:06:07.0380000		Minju Rose prepares Goring Blade on Ramuh 17068 (CRITICAL)
00:06:07.0820000		Blue Fever Shot Ramuh 4156
00:06:07.1270000		Run Escape prepares Assault Ii: Flaming Crush on Ramuh +239 (CRITICAL)
00:06:07.1720000		Dengue Fever Assize Blue Fever 27904
00:06:07.3060000		Minju Rose Attack Ramuh 3949
00:06:07.3960000		Yujin Ahn prepares Maim on Ramuh 9727
00:06:07.5760000		Minju Rose Goring Blade Ramuh 17068
00:06:07.5760000		Ramuh gains Goring Blade from Minju Rose
00:06:07.5760000		Dan Tam prepares Attack on Ramuh 5928 (CRITICAL)
00:06:07.6200000		Dan Tam prepares Spinning Edge on Ramuh 9023
00:06:07.7090000		Yoo Rose prepares Ruin III on Ramuh 12749
00:06:07.7540000		Ifrit-Egi Burning Strike Ramuh 4308
00:06:07.7540000		Ifrit-Egi gains Summon Order II from Ifrit-Egi
00:06:07.7980000		Raiden Unknown_4E61 Yujin Ahn 649
00:06:07.7990000		Ifrit-Egi prepares Flaming Crush on Ramuh 16492 (DIRECT HIT)
00:06:07.8430000		Ruby Carbuncle Burning Strike Ramuh 3982
00:06:07.8430000		Yujin Ahn prepares Attack on Ramuh 4242
00:06:08.0220000		Dan Tam Spinning Edge Ramuh 9023
00:06:08.0220000		Yujin Ahn Maim Ramuh 9727
00:06:08.1110000		Dan Tam Attack Ramuh 5928
00:06:08.1560000		Ramuh prepares Stepped Leader on Yoo Rose 81525
00:06:08.1560000		Ramuh prepares Stepped Leader on  
00:06:08.1560000		Ramuh prepares Stepped Leader on  
00:06:08.1560000		Ramuh prepares Stepped Leader on  
00:06:08.1560000		Ramuh prepares Stepped Leader on Yujin Ahn 
00:06:08.1560000		Ramuh prepares Stepped Leader on  
00:06:08.1560000		Ramuh prepares Stepped Leader on Minju Rose 
00:06:08.1570000		Ramuh prepares Stepped Leader on  
00:06:08.2910000		Yoo Rose prepares Ruin IV on Ramuh 20069
00:06:08.3800000		Yujin Ahn Attack Ramuh 4242
00:06:08.4700000		Run Escape prepares Aetherpact on Run Escape +239 (CRITICAL)
00:06:08.5140000		Yoo Rose Ruin III Ramuh 12749
00:06:08.7830000		Yujin Ahn gains Damage Down from Ramuh
00:06:08.7830000		Minju Rose gains Damage Down from Ramuh
00:06:08.7830000		Yujin Ahn gains Surge Protection from 
00:06:08.8720000		Blue Fever prepares Burst Shot on Ramuh 11857
00:06:08.8720000		Ramuh prepares Unknown_4Bc9 on Minju Rose 27854
00:06:08.8720000		Blue Fever gains Straight Shot Ready from Blue Fever
00:06:08.9610000		Ifrit-Egi Flaming Crush Ramuh 16492
00:06:08.9610000		Run Escape gains Further Ruin from Run Escape
00:06:09.0500000		Minju Rose prepares Circle Of Scorn on Ramuh 4132 (CRITICAL)
00:06:09.0500000		Minju Rose prepares Attack on Ramuh 2269 (DIRECT HIT)
00:06:09.0500000		The limit break guage has been updated to 21210. 3 bars are available.
00:06:09.0940000		Ifrit-Egi gains Summon Order IV from Ifrit-Egi
00:06:09.1390000		Ifrit-Egi prepares Devotion on Run Escape 
00:06:09.1390000		Ifrit-Egi prepares Devotion on Aihyooni Yoomi 
00:06:09.1390000		Ifrit-Egi prepares Devotion on Minju Rose 
00:06:09.1390000		Ifrit-Egi prepares Devotion on Yujin Ahn 
00:06:09.1390000		Ifrit-Egi prepares Devotion on Dan Tam 
00:06:09.1390000		Ifrit-Egi prepares Devotion on Dengue Fever 
00:06:09.1830000		Run Escape prepares Dreadwyrm Trance on Run Escape 
00:06:09.2720000		Eos prepares Embrace on Minju Rose +6761 (CRITICAL)
00:06:09.4070000		Blue Fever prepares Shot on Ramuh 4045
00:06:09.5850000		Minju Rose Attack Ramuh 2269
00:06:09.6740000		Ramuh Unknown_4Bc9 Minju Rose 27854
00:06:09.7200000		Dan Tam prepares Gust Slash on Ramuh 16972 (DIRECT HIT)
00:06:09.7200000		Yujin Ahn prepares Storm's Path on Ramuh 9595
00:06:09.7640000		Dan Tam prepares Attack on Ramuh 7551 (CRITICAL)
00:06:09.8080000		Raiden prepares Unknown_4E61 on Yujin Ahn 7361
00:06:09.8970000		Eos Embrace Minju Rose 6761
00:06:09.9420000		Ramuh Shock Strike  0
00:06:09.9420000		Run Escape gains Devotion from Ifrit-Egi
00:06:09.9420000		Ramuh Shock Strike  0
00:06:09.9420000		Ifrit-Egi gains Devotion from Ifrit-Egi
00:06:09.9860000		Run Escape prepares Ruin III on Ramuh 18352 (DIRECT HIT)
00:06:10.0740000		Ramuh Shock Strike  0
00:06:10.0740000		Aihyooni Yoomi gains Devotion from Ifrit-Egi
00:06:10.0740000		Minju Rose Circle Of Scorn Ramuh 4132
00:06:10.0740000		Ramuh gains Circle Of Scorn from Minju Rose
00:06:10.0740000		Dengue Fever prepares Medica II on Dengue Fever +9024
00:06:10.0740000		Dengue Fever prepares Medica II on Run Escape +9194
00:06:10.0740000		Dengue Fever prepares Medica II on Aihyooni Yoomi +9051
00:06:10.0740000		Dengue Fever prepares Medica II on Dan Tam +9152
00:06:10.0740000		Dengue Fever prepares Medica II on Yujin Ahn +9075
00:06:10.0740000		Dengue Fever prepares Medica II on Minju Rose +9180
00:06:10.0740000		Eos gains Devotion from Ifrit-Egi
00:06:10.1180000		Dan Tam Gust Slash Ramuh 16972
00:06:10.1630000		Blue Fever Shot Ramuh 4045
00:06:10.1630000		Ramuh Shock Strike  0
00:06:10.2080000		Ramuh Shock Strike  0
00:06:10.2080000		Minju Rose gains Devotion from Ifrit-Egi
00:06:10.2970000		Dan Tam Attack Ramuh 7551
00:06:10.3430000		Ramuh Shock Strike  0
00:06:10.3430000		Yujin Ahn gains Devotion from Ifrit-Egi
00:06:10.3430000		Blue Fever Burst Shot Ramuh 11857
00:06:10.3430000		Ramuh Shock Strike  0
00:06:10.3870000		Minju Rose prepares Fast Blade on Ramuh 7173 (CRITICAL)
00:06:10.4760000		Ramuh Shock Strike  0
00:06:10.4760000		Dan Tam gains Devotion from Ifrit-Egi
00:06:10.5210000		Aihyooni Yoomi prepares Broil III on Ramuh 30643 (CRITICAL)
00:06:10.6110000		Ramuh Stepped Leader  0
00:06:10.6110000		Dengue Fever gains Devotion from Ifrit-Egi
00:06:10.7000000		Ifrit-Egi prepares Burning Strike on Ramuh 6941 (CRITICAL)
00:06:10.7910000		Run Escape Ruin III Ramuh 18352
00:06:10.7910000		Yoo Rose dies.
00:06:10.8350000		Raiden Unknown_4E61 Yujin Ahn 7361
00:06:10.9240000		Dengue Fever gains Medica II from Dengue Fever
00:06:11.0140000		Minju Rose Fast Blade Ramuh 7173
00:06:11.0590000		Dengue Fever Medica II Run Escape 9194
00:06:11.0590000		Run Escape gains Medica II from Dengue Fever
00:06:11.1930000		Ramuh Stepped Leader  0
00:06:11.1930000		Aihyooni Yoomi gains Medica II from Dengue Fever
00:06:11.1930000		Aihyooni Yoomi prepares Biolysis on Ramuh 
00:06:11.2360000		Yujin Ahn Storm's Path Ramuh 9595
00:06:11.2370000		Yujin Ahn prepares Attack on Ramuh 5478 (CRITICAL)
00:06:11.3260000		Dengue Fever Medica II Dan Tam 9152
00:06:11.3260000		Dan Tam gains Medica II from Dengue Fever
00:06:11.3260000		Aihyooni Yoomi Broil III Ramuh 30643
00:06:11.3260000		Minju Rose prepares Attack on Ramuh 3244 (CRITICAL)
00:06:11.3700000		Dengue Fever prepares Swiftcast on Dengue Fever 
00:06:11.3700000		Dengue Fever gains Swiftcast from Dengue Fever
00:06:11.4600000		Dengue Fever Medica II Yujin Ahn 9075
00:06:11.4600000		Yujin Ahn gains Medica II from Dengue Fever
00:06:11.4600000		Ramuh Stepped Leader  0
00:06:11.5050000		Ifrit-Egi Burning Strike Ramuh 6941
00:06:11.5050000		Ramuh Stepped Leader  0
00:06:11.5930000		Dengue Fever Medica II Minju Rose 9180
00:06:11.5930000		Minju Rose gains Medica II from Dengue Fever
00:06:11.5940000		Blue Fever prepares Iron Jaws on Ramuh 7982 (CRITICAL)
00:06:11.7730000		Yujin Ahn Attack Ramuh 5478
00:06:11.7730000		Dan Tam prepares Armor Crush on Ramuh 23132 (DIRECT HIT)
00:06:11.8170000		Ramuh Stepped Leader  0
00:06:11.8170000		Ramuh gains Biolysis from Aihyooni Yoomi
00:06:11.8620000		Minju Rose Attack Ramuh 3244
00:06:11.8620000		Aihyooni Yoomi gains Aetherflow from Aihyooni Yoomi
00:06:11.8620000		Aihyooni Yoomi prepares Aetherflow on Aihyooni Yoomi 1000
00:06:11.9060000		Ramuh prepares Unknown_4Bc9 on Minju Rose 27125
00:06:11.9500000		Dan Tam prepares Attack on Ramuh 3872
00:06:12.0400000		The limit break guage has been updated to 21380. 3 bars are available.
00:06:12.2180000		Blue Fever Iron Jaws Ramuh 7982
00:06:12.2180000		Ramuh gains Stormbite from Blue Fever
00:06:12.2180000		Ramuh gains Caustic Bite from Blue Fever
00:06:12.2640000		Dengue Fever prepares Raise on Yoo Rose 
00:06:12.2640000		Yujin Ahn prepares Upheaval on Ramuh 11700
00:06:12.3980000		Dan Tam Armor Crush Ramuh 23132
00:06:12.3980000		Ramuh Stepped Leader  0
00:06:12.4860000		Dan Tam Attack Ramuh 3872
00:06:12.4860000		Blue Fever prepares Shot on Ramuh 4330
00:06:12.5300000		Run Escape prepares Ruin III on Ramuh 13972
00:06:12.6190000		Aihyooni Yoomi gains Aetherflow from Aihyooni Yoomi
00:06:12.6190000		Aihyooni Yoomi prepares Energy Drain on Ramuh 10689
00:06:12.7090000		Ramuh Unknown_4Bc9 Minju Rose 27125
00:06:12.7090000		Eos prepares Embrace on Run Escape +6930 (CRITICAL)
00:06:12.7540000		Minju Rose prepares Riot Blade on Ramuh 11365 (CRITICAL)
00:06:12.7980000		Dan Tam prepares Mug on Ramuh 7883 (DIRECT HIT)
00:06:12.8860000		Yujin Ahn Upheaval Ramuh 11700
00:06:13.0220000		Blue Fever gains Army's Muse from Blue Fever
