-00:00:01.5640000		Dengue Fever casts Glare on Ramuh
00:01:40.2080000		Run Escape Energy Drain Ramuh 8406
00:01:40.2980000		Yujin Ahn Attack Ramuh 3905
00:01:40.2980000		Stormcloud Lightning Bolt  0
00:01:40.3420000		Blue Fever prepares Empyreal Arrow on Ramuh 13053 (DIRECT HIT)
00:01:40.3870000		Stormcloud Lightning Bolt  0
00:01:40.4320000		Blue Fever Shot Ramuh 6958
00:01:40.4320000		Dengue Fever prepares Medica II on Dengue Fever +10125
00:01:40.4320000		Dengue Fever prepares Medica II on Aihyooni Yoomi +10358
00:01:40.4320000		Dengue Fever prepares Medica II on Yujin Ahn +9773
00:01:40.4320000		Dengue Fever prepares Medica II on Blue Fever +15906 (CRITICAL)
00:01:40.4320000		Dengue Fever prepares Medica II on Dan Tam +9890
00:01:40.4320000		Dengue Fever prepares Medica II on Yoo Rose +15885 (CRITICAL)
00:01:40.4320000		Dengue Fever prepares Medica II on Minju Rose +15761 (CRITICAL)
00:01:40.4320000		Dengue Fever prepares Medica II on Run Escape +10133
00:01:40.4760000		Eos Embrace Minju Rose 4570
00:01:40.5200000		Ifrit-Egi Burning Strike Ramuh 7951
00:01:40.5200000		Yujin Ahn prepares Inner Chaos on Ramuh 57981 (CRITICAL)
00:01:40.6990000		Ramuh Unknown_4Bc9 Minju Rose 3097
00:01:40.6990000		Dan Tam prepares Gust Slash on Ramuh 15192 (DIRECT HIT)
00:01:40.6990000		Dan Tam prepares Attack on Ramuh 5586 (CRITICAL)
00:01:40.6990000		Dan Tam gains Bunshin from Dan Tam
00:01:40.7870000		Bunshin prepares Gust Slash on Ramuh 10815 (CRITICAL)
00:01:40.8760000		Run Escape Fester Ramuh 23848
00:01:40.9650000		Ruby Carbuncle Burning Strike Ramuh 5230
00:01:41.0100000		Blue Fever prepares Burst Shot on Ramuh 10486
00:01:41.0100000		Run Escape prepares Assault Ii: Flaming Crush on Ramuh +239 (CRITICAL)
00:01:41.0550000		Dengue Fever prepares Dia on Ramuh 12576 (CRITICAL)
00:01:41.0990000		Dan Tam Gust Slash Ramuh 15192
00:01:41.1890000		Bunshin Gust Slash Ramuh 10815
00:01:41.2330000		Dan Tam Attack Ramuh 5586
00:01:41.2780000		Dengue Fever gains Medica II from Dengue Fever
00:01:41.3680000		Blue Fever Empyreal Arrow Ramuh 13053
00:01:41.3680000		Minju Rose prepares Attack on Ramuh 2163
00:01:41.3680000		The limit break guage has been updated to 5780. 3 bars are available.
00:01:41.4110000		Aihyooni Yoomi gains Medica II from Dengue Fever
00:01:41.4550000		Yujin Ahn Inner Chaos Ramuh 57981
00:01:41.5450000		Stormcloud Lightning Bolt  0
00:01:41.5450000		Yujin Ahn gains Medica II from Dengue Fever
00:01:41.5890000		Minju Rose prepares Holy Spirit on Ramuh 29044 (CRITICAL)
00:01:41.6340000		Ifrit-Egi gains Summon Order II from Ifrit-Egi
00:01:41.6780000		Blue Fever gains Medica II from Dengue Fever
00:01:41.6780000		Ifrit-Egi prepares Flaming Crush on Ramuh 12978
00:01:41.8110000		Dan Tam gains Medica II from Dengue Fever
00:01:41.8120000		Dengue Fever prepares Swiftcast on Dengue Fever 
00:01:41.8120000		Aihyooni Yoomi prepares Broil III on Ramuh 18803
00:01:41.8120000		Dengue Fever gains Swiftcast from Dengue Fever
00:01:41.8560000		Yoo Rose prepares Ruin III on Ramuh 12366
00:01:41.9010000		Minju Rose Attack Ramuh 2163
00:01:41.9460000		Yoo Rose gains Medica II from Dengue Fever
00:01:42.0790000		Dengue Fever Medica II Minju Rose 15761
00:01:42.0790000		Minju Rose gains Medica II from Dengue Fever
00:01:42.1250000		Blue Fever gains Asylum from Dengue Fever
00:01:42.1250000		Minju Rose gains Asylum from Dengue Fever
00:01:42.1250000		Dan Tam gains Asylum from Dengue Fever
00:01:42.1250000		Yoo Rose gains Asylum from Dengue Fever
00:01:42.1250000		Dengue Fever gains Asylum from Dengue Fever
00:01:42.1250000		Yujin Ahn gains Asylum from Dengue Fever
00:01:42.1250000		Aihyooni Yoomi gains Asylum from Dengue Fever
00:01:42.1250000		Run Escape gains Asylum from Dengue Fever
00:01:42.2140000		Run Escape gains Medica II from Dengue Fever
00:01:42.2140000		Minju Rose gains The Wanderer's Minuet from Blue Fever
00:01:42.2140000		Dan Tam gains The Wanderer's Minuet from Blue Fever
00:01:42.2140000		Yoo Rose gains The Wanderer's Minuet from Blue Fever
00:01:42.2140000		Eos gains The Wanderer's Minuet from Blue Fever
00:01:42.2140000		Ruby Carbuncle gains The Wanderer's Minuet from Blue Fever
00:01:42.2140000		Ifrit-Egi gains The Wanderer's Minuet from Blue Fever
00:01:42.2140000		Dengue Fever gains The Wanderer's Minuet from Blue Fever
00:01:42.2140000		Bunshin gains The Wanderer's Minuet from Blue Fever
00:01:42.2140000		Yujin Ahn gains The Wanderer's Minuet from Blue Fever
00:01:42.2140000		Aihyooni Yoomi gains The Wanderer's Minuet from Blue Fever
00:01:42.2140000		Run Escape gains The Wanderer's Minuet from Blue Fever
00:01:42.2580000		Stormcloud prepares Lightning Bolt on  
00:01:42.2580000		Stormcloud prepares Lightning Bolt on  
00:01:42.2580000		Stormcloud prepares Lightning Bolt on  
00:01:42.2580000		Stormcloud prepares Lightning Bolt on  
00:01:42.3480000		Minju Rose Holy Spirit Ramuh 29044
00:01:42.3480000		Dengue Fever Dia Ramuh 12576
00:01:42.3480000		Ramuh gains Dia from Dengue Fever
00:01:42.4820000		Blue Fever Burst Shot Ramuh 10486
00:01:42.4820000		Yoo Rose prepares Assault Ii: Flaming Crush on Ramuh +239 (CRITICAL)
00:01:42.6150000		Aihyooni Yoomi Broil III Ramuh 18803
00:01:42.6590000		Yoo Rose Ruin III Ramuh 12366
00:01:42.7480000		Blue Fever prepares Shot on Ramuh 6518 (CRITICAL)
00:01:42.7920000		Ifrit-Egi prepares Burning Strike on Ramuh 5351 (DIRECT HIT)
00:01:42.8370000		Ifrit-Egi Flaming Crush Ramuh 12978
00:01:42.8370000		Run Escape gains Further Ruin from Run Escape
00:01:42.8370000		Dan Tam prepares Aeolian Edge on Ramuh 23080 (DIRECT HIT)
00:01:42.8370000		Dan Tam gains Bunshin from Dan Tam
00:01:42.8820000		Dan Tam prepares Attack on Ramuh 3394
00:01:42.9270000		Bunshin prepares Aeolian Edge on Ramuh 6924
00:01:42.9270000		Ramuh prepares Unknown_4Bc9 on Minju Rose 26136
00:01:43.0160000		Eos prepares Embrace on Minju Rose +4650
00:01:43.1050000		Ruby Carbuncle gains Summon Order II from Ruby Carbuncle
00:01:43.1500000		Ruby Carbuncle prepares Flaming Crush on Ramuh 20810 (CRITICAL)
00:01:43.1500000		Yujin Ahn prepares Fell Cleave on Ramuh 17303
00:01:43.1500000		Yujin Ahn prepares Attack on Ramuh 3785
00:01:43.1940000		Yoo Rose gains Aetherflow from Yoo Rose
00:01:43.1940000		Yoo Rose prepares Energy Drain on Ramuh 13126 (CRITICAL)
00:01:43.3730000		Dan Tam Aeolian Edge Ramuh 23080
00:01:43.4180000		Dan Tam Attack Ramuh 3394
00:01:43.4630000		Bunshin Aeolian Edge Ramuh 6924
00:01:43.5070000		Blue Fever Shot Ramuh 6518
00:01:43.5070000		Blue Fever prepares Apex Arrow on Ramuh 46553 (CRITICAL)
00:01:43.5520000		Dengue Fever prepares Glare on Ramuh 30544 (CRITICAL)
00:01:43.5520000		Run Escape prepares Assault Ii: Flaming Crush on Ramuh +239 (CRITICAL)
00:01:43.5970000		Ifrit-Egi Burning Strike Ramuh 5351
00:01:43.6420000		Minju Rose prepares Attack on Ramuh 3464 (CRITICAL)
00:01:43.6860000		Yujin Ahn Attack Ramuh 3785
00:01:43.7320000		Ramuh Unknown_4Bc9 Minju Rose 26136
00:01:43.7320000		Ruby Carbuncle prepares Burning Strike on Ramuh 8255 (CRITICAL)
00:01:43.7760000		Yujin Ahn Fell Cleave Ramuh 17303
00:01:43.8650000		Yoo Rose gains Aetherflow from Yoo Rose
00:01:43.8650000		Yoo Rose prepares Fester on Ramuh 18772
00:01:44.0890000		Minju Rose prepares Holy Spirit on Ramuh 14292
00:01:44.1780000		Minju Rose Attack Ramuh 3464
00:01:44.1780000		Ifrit-Egi gains Summon Order II from Ifrit-Egi
00:01:44.2240000		Yoo Rose Energy Drain Ramuh 13126
00:01:44.2240000		Ifrit-Egi prepares Flaming Crush on Ramuh 12597
00:01:44.3130000		Ruby Carbuncle Flaming Crush Ramuh 20810
00:01:44.3130000		Yoo Rose gains Further Ruin from Yoo Rose
00:01:44.3580000		The limit break guage has been updated to 5950. 3 bars are available.
00:01:44.4470000		Aihyooni Yoomi prepares Broil III on Ramuh 28398 (CRITICAL)
00:01:44.5360000		Ruby Carbuncle Burning Strike Ramuh 8255
00:01:44.5810000		Blue Fever Apex Arrow Ramuh 46553
00:01:44.8050000		Yoo Rose Fester Ramuh 18772
00:01:44.8490000		Minju Rose Holy Spirit Ramuh 14292
00:01:44.8490000		Dengue Fever Glare Ramuh 30544
00:01:44.8940000		Dan Tam prepares Spinning Edge on Ramuh 10642 (DIRECT HIT)
00:01:44.8940000		Dan Tam gains Bunshin from Dan Tam
00:01:44.9840000		Bunshin prepares Spinning Edge on Ramuh 8438 (DIRECT HIT)
00:01:45.0730000		Dan Tam prepares Attack on Ramuh 3472
00:01:45.1630000		Blue Fever gains Asylum from Dengue Fever
00:01:45.1630000		Minju Rose gains Asylum from Dengue Fever
00:01:45.1630000		Dan Tam gains Asylum from Dengue Fever
00:01:45.1630000		Yoo Rose gains Asylum from Dengue Fever
00:01:45.1630000		Dengue Fever gains Asylum from Dengue Fever
00:01:45.1630000		Yujin Ahn gains Asylum from Dengue Fever
00:01:45.1630000		Aihyooni Yoomi gains Asylum from Dengue Fever
00:01:45.1630000		Run Escape gains Asylum from Dengue Fever
00:01:45.2520000		Aihyooni Yoomi Broil III Ramuh 28398
00:01:45.2520000		Minju Rose gains The Wanderer's Minuet from Blue Fever
00:01:45.2520000		Dan Tam gains The Wanderer's Minuet from Blue Fever
00:01:45.2520000		Yoo Rose gains The Wanderer's Minuet from Blue Fever
00:01:45.2520000		Eos gains The Wanderer's Minuet from Blue Fever
00:01:45.2520000		Ruby Carbuncle gains The Wanderer's Minuet from Blue Fever
00:01:45.2520000		Ifrit-Egi gains The Wanderer's Minuet from Blue Fever
00:01:45.2520000		Dengue Fever gains The Wanderer's Minuet from Blue Fever
00:01:45.2520000		Bunshin gains The Wanderer's Minuet from Blue Fever
00:01:45.2520000		Yujin Ahn gains The Wanderer's Minuet from Blue Fever
00:01:45.2520000		Aihyooni Yoomi gains The Wanderer's Minuet from Blue Fever
00:01:45.2520000		Run Escape gains The Wanderer's Minuet from Blue Fever
00:01:45.2970000		Dan Tam Spinning Edge Ramuh 10642
00:01:45.3410000		Stormcloud prepares Lightning Bolt on  
00:01:45.3410000		Stormcloud prepares Lightning Bolt on  
00:01:45.3410000		Stormcloud prepares Lightning Bolt on  
00:01:45.3410000		Stormcloud prepares Lightning Bolt on  
00:01:45.3860000		Ifrit-Egi Flaming Crush Ramuh 12597
00:01:45.3860000		Run Escape gains Further Ruin from Run Escape
00:01:45.3860000		Bunshin Spinning Edge Ramuh 8438
00:01:45.3860000		Blue Fever prepares Pitch Perfect on Ramuh 21406
00:01:45.6090000		Dan Tam Attack Ramuh 3472
00:01:45.7880000		Blue Fever prepares Shot on Ramuh 6299 (CRITICAL)
00:01:45.8770000		Ifrit-Egi prepares Burning Strike on Ramuh 8301 (CRITICAL)
00:01:45.8770000		Yujin Ahn prepares Storm's Eye on Ramuh 18076 (CRITICAL)
00:01:45.9210000		Minju Rose prepares Attack on Ramuh 2949 (DIRECT HIT)
00:01:45.9660000		Ramuh prepares Unknown_4Bc9 on Minju Rose +21196 (CRITICAL)
00:01:46.0550000		Blue Fever prepares Iron Jaws on Ramuh 5864 (DIRECT HIT)
00:01:46.0550000		Blue Fever gains Straight Shot Ready from Blue Fever
00:01:46.1890000		Blue Fever Pitch Perfect Ramuh 21406
00:01:46.1890000		Stormcloud Lightning Bolt  0
00:01:46.3220000		Eos prepares Embrace on Minju Rose +4783
00:01:46.4550000		Minju Rose Attack Ramuh 2949
00:01:46.5440000		Blue Fever Shot Ramuh 6299
00:01:46.5440000		Stormcloud Lightning Bolt  0
00:01:46.5450000		Yujin Ahn prepares Attack on Ramuh 3781
00:01:46.5890000		Minju Rose prepares Holy Spirit on Ramuh 13602
00:01:46.6790000		Blue Fever Iron Jaws Ramuh 5864
00:01:46.6790000		Ramuh gains Stormbite from Blue Fever
00:01:46.6790000		Ramuh gains Caustic Bite from Blue Fever
00:01:46.6790000		Stormcloud Lightning Bolt  0
00:01:46.6790000		Ifrit-Egi Burning Strike Ramuh 8301
00:01:46.7670000		Ramuh Unknown_4Bc9 Minju Rose 21196
00:01:46.8570000		Yoo Rose prepares Ruin III on Ramuh 23870 (CRITICAL)
00:01:46.9460000		Eos Embrace Minju Rose 4783
00:01:46.9910000		Ruby Carbuncle prepares Burning Strike on Ramuh 6048 (CRITICAL)
00:01:47.0360000		Dan Tam prepares Gust Slash on Ramuh 19877 (CRITICAL)
00:01:47.0360000		Aihyooni Yoomi prepares Broil III on Ramuh 18562
00:01:47.0360000		Dan Tam gains Bunshin from Dan Tam
00:01:47.0800000		Yujin Ahn Attack Ramuh 3781
00:01:47.1250000		Bunshin prepares Gust Slash on Ramuh 7212
00:01:47.2600000		Dan Tam prepares Attack on Ramuh 3476
00:01:47.3020000		Minju Rose prepares Divine Veil on Minju Rose 
00:01:47.3480000		Minju Rose Holy Spirit Ramuh 13602
00:01:47.3920000		The limit break guage has been updated to 6120. 3 bars are available.
00:01:47.4360000		Dan Tam Gust Slash Ramuh 19877
00:01:47.5250000		Bunshin Gust Slash Ramuh 7212
00:01:47.5250000		Yujin Ahn Storm's Eye Ramuh 18076
00:01:47.5250000		Stormcloud Lightning Bolt  0
00:01:47.5250000		Yujin Ahn gains Storm's Eye from Yujin Ahn
00:01:47.6580000		Yoo Rose Ruin III Ramuh 23870
00:01:47.7920000		Dan Tam Attack Ramuh 3476
00:01:47.7920000		Ruby Carbuncle Burning Strike Ramuh 6048
00:01:47.7920000		Dan Tam prepares Bhavacakra on Ramuh 13585 (DIRECT HIT)
00:01:47.8370000		Aihyooni Yoomi Broil III Ramuh 18562
00:01:47.9250000		Stormcloud Lightning Bolt  0
00:01:47.9250000		Minju Rose gains Divine Veil from Minju Rose
00:01:48.0150000		Dengue Fever prepares Glare on Ramuh 29461 (CRITICAL)
00:01:48.0150000		Run Escape prepares Ruin III on Ramuh 26954 (CRITICAL)
00:01:48.1490000		Blue Fever gains Asylum from Dengue Fever
00:01:48.1490000		Minju Rose gains Asylum from Dengue Fever
00:01:48.1490000		Dan Tam gains Asylum from Dengue Fever
00:01:48.1490000		Yoo Rose gains Asylum from Dengue Fever
00:01:48.1490000		Dengue Fever gains Asylum from Dengue Fever
00:01:48.1490000		Yujin Ahn gains Asylum from Dengue Fever
00:01:48.1490000		Aihyooni Yoomi gains Asylum from Dengue Fever
00:01:48.1490000		Run Escape gains Asylum from Dengue Fever
00:01:48.1930000		Minju Rose prepares Attack on Ramuh 3771 (CRITICAL)
00:01:48.1930000		Yujin Ahn prepares Inner Release on Yujin Ahn 1177
00:01:48.1930000		Yujin Ahn gains Inner Release from Yujin Ahn
00:01:48.2380000		Minju Rose gains The Wanderer's Minuet from Blue Fever
00:01:48.2380000		Dan Tam gains The Wanderer's Minuet from Blue Fever
00:01:48.2380000		Yoo Rose gains The Wanderer's Minuet from Blue Fever
00:01:48.2380000		Eos gains The Wanderer's Minuet from Blue Fever
00:01:48.2380000		Ruby Carbuncle gains The Wanderer's Minuet from Blue Fever
00:01:48.2380000		Ifrit-Egi gains The Wanderer's Minuet from Blue Fever
00:01:48.2380000		Dengue Fever gains The Wanderer's Minuet from Blue Fever
00:01:48.2380000		Bunshin gains The Wanderer's Minuet from Blue Fever
00:01:48.2380000		Yujin Ahn gains The Wanderer's Minuet from Blue Fever
00:01:48.2380000		Aihyooni Yoomi gains The Wanderer's Minuet from Blue Fever
00:01:48.2380000		Run Escape gains The Wanderer's Minuet from Blue Fever
00:01:48.4160000		Dan Tam Bhavacakra Ramuh 13585
00:01:48.4160000		Stormcloud prepares Lightning Bolt on  
00:01:48.4160000		Stormcloud prepares Lightning Bolt on  
00:01:48.4160000		Stormcloud prepares Lightning Bolt on  
00:01:48.4160000		Stormcloud prepares Lightning Bolt on  
00:01:48.5500000		Blue Fever prepares Refulgent Arrow on Ramuh 19061 (DIRECT HIT)
00:01:48.7280000		Minju Rose Attack Ramuh 3771
00:01:48.8170000		Run Escape Ruin III Ramuh 26954
00:01:48.8620000		Blue Fever prepares Shot on Ramuh 3911
00:01:48.9070000		Yujin Ahn prepares Fell Cleave on Ramuh 35900 (CRITICAL)
00:01:48.9510000		Stormcloud Lightning Bolt  0
00:01:49.0850000		Minju Rose prepares Confiteor on Ramuh 30841
00:01:49.1300000		Ifrit-Egi prepares Burning Strike on Ramuh 4099
00:01:49.1300000		Dan Tam prepares Aeolian Edge on Ramuh 18455
00:01:49.2190000		Bunshin prepares Aeolian Edge on Ramuh 6700
00:01:49.3070000		Dengue Fever Glare Ramuh 29461
00:01:49.4420000		Dan Tam prepares Attack on Ramuh 3742
00:01:49.5310000		Yujin Ahn Fell Cleave Ramuh 35900
00:01:49.5760000		Yoo Rose prepares Ruin III on Ramuh 13182
00:01:49.6200000		Blue Fever Shot Ramuh 3911
00:01:49.6200000		Eos prepares Embrace on Minju Rose +4634
00:01:49.6650000		Dan Tam Aeolian Edge Ramuh 18455
00:01:49.7090000		Minju Rose Confiteor Ramuh 30841
00:01:49.7540000		Bunshin Aeolian Edge Ramuh 6700
00:01:49.7540000		Aihyooni Yoomi prepares Broil III on Ramuh 17433
00:01:49.8440000		Minju Rose prepares Circle Of Scorn on Ramuh 3239
00:01:49.9330000		Ifrit-Egi Burning Strike Ramuh 4099
00:01:49.9330000		Yujin Ahn prepares Attack on Ramuh 7616 (CRITICAL)
00:01:49.9770000		Dan Tam Attack Ramuh 3742
00:01:50.0210000		Blue Fever Refulgent Arrow Ramuh 19061
00:01:50.2460000		Eos Embrace Minju Rose 4634
00:01:50.2460000		Stormcloud Lightning Bolt  0
00:01:50.2460000		Eos gains Divine Veil from Minju Rose
00:01:50.2460000		Ruby Carbuncle prepares Burning Strike on Ramuh 4161
00:01:50.2470000		Blue Fever gains Divine Veil from Minju Rose
00:01:50.2470000		Dan Tam gains Divine Veil from Minju Rose
00:01:50.2470000		Yoo Rose gains Divine Veil from Minju Rose
00:01:50.2470000		Ruby Carbuncle gains Divine Veil from Minju Rose
00:01:50.2470000		Ifrit-Egi gains Divine Veil from Minju Rose
00:01:50.2470000		Dengue Fever gains Divine Veil from Minju Rose
00:01:50.2470000		Yujin Ahn gains Divine Veil from Minju Rose
00:01:50.2470000		Aihyooni Yoomi gains Divine Veil from Minju Rose
00:01:50.2470000		Run Escape gains Divine Veil from Minju Rose
00:01:50.3780000		Yoo Rose Ruin III Ramuh 13182
00:01:50.3780000		The limit break guage has been updated to 6290. 3 bars are available.
00:01:50.4670000		Yujin Ahn Attack Ramuh 7616
00:01:50.4670000		Minju Rose prepares Attack on Ramuh 2736 (DIRECT HIT)
00:01:50.5570000		Aihyooni Yoomi Broil III Ramuh 17433
00:01:50.5570000		Ramuh prepares Fury's Bolt on Ramuh 
00:01:50.5570000		Run Escape prepares Ruin III on Ramuh 16177 (DIRECT HIT)
00:01:50.6450000		Dengue Fever prepares Glare on Ramuh 30053 (CRITICAL)
00:01:50.8670000		Minju Rose Circle Of Scorn Ramuh 3239
00:01:50.8670000		Ramuh gains Circle Of Scorn from Minju Rose
00:01:51.0010000		Minju Rose Attack Ramuh 2736
00:01:51.0460000		Ruby Carbuncle Burning Strike Ramuh 4161
00:01:51.0460000		Blue Fever prepares Burst Shot on Ramuh 10458
00:01:51.1350000		Blue Fever gains Asylum from Dengue Fever
00:01:51.1350000		Minju Rose gains Asylum from Dengue Fever
00:01:51.1350000		Dan Tam gains Asylum from Dengue Fever
00:01:51.1350000		Yoo Rose gains Asylum from Dengue Fever
00:01:51.1350000		Dengue Fever gains Asylum from Dengue Fever
00:01:51.1350000		Yujin Ahn gains Asylum from Dengue Fever
00:01:51.1350000		Aihyooni Yoomi gains Asylum from Dengue Fever
00:01:51.1350000		Run Escape gains Asylum from Dengue Fever
00:01:51.1800000		Run Escape prepares Ruin IV on Ramuh 19705
00:01:51.1800000		Run Escape gains Further Ruin from Run Escape
00:01:51.2250000		Dan Tam prepares Spinning Edge on Ramuh 10635 (DIRECT HIT)
00:01:51.2250000		Minju Rose gains The Wanderer's Minuet from Blue Fever
00:01:51.2250000		Dan Tam gains The Wanderer's Minuet from Blue Fever
00:01:51.2250000		Yoo Rose gains The Wanderer's Minuet from Blue Fever
00:01:51.2250000		Eos gains The Wanderer's Minuet from Blue Fever
00:01:51.2250000		Ruby Carbuncle gains The Wanderer's Minuet from Blue Fever
00:01:51.2250000		Ifrit-Egi gains The Wanderer's Minuet from Blue Fever
00:01:51.2250000		Dengue Fever gains The Wanderer's Minuet from Blue Fever
00:01:51.2250000		Bunshin gains The Wanderer's Minuet from Blue Fever
00:01:51.2250000		Yujin Ahn gains The Wanderer's Minuet from Blue Fever
00:01:51.2250000		Aihyooni Yoomi gains The Wanderer's Minuet from Blue Fever
00:01:51.2250000		Run Escape gains The Wanderer's Minuet from Blue Fever
00:01:51.2700000		Yujin Ahn prepares Fell Cleave on Ramuh 36528 (CRITICAL)
00:01:51.3580000		Run Escape Ruin III Ramuh 16177
00:01:51.4920000		Stormcloud prepares Lightning Bolt on  
00:01:51.4920000		Stormcloud prepares Lightning Bolt on  
00:01:51.4920000		Stormcloud prepares Lightning Bolt on  
00:01:51.4920000		Stormcloud prepares Lightning Bolt on  
00:01:51.5360000		Stormcloud Lightning Bolt  0
00:01:51.5360000		Ramuh gains Fury's Bolt from Ramuh
00:01:51.5810000		Minju Rose prepares Fast Blade on Ramuh 5379
00:01:51.6250000		Dan Tam Spinning Edge Ramuh 10635
00:01:51.6250000		Dan Tam prepares Attack on Ramuh 4462 (DIRECT HIT)
00:01:51.8930000		Yujin Ahn Fell Cleave Ramuh 36528
00:01:51.9380000		Dengue Fever Glare Ramuh 30053
00:01:51.9380000		Blue Fever prepares Shot on Ramuh 4154
00:01:51.9830000		Run Escape Ruin IV Ramuh 19705
00:01:51.9830000		Yujin Ahn prepares Onslaught on Ramuh 6039 (CRITICAL)
00:01:51.9830000		Run Escape prepares Fester on Ramuh 20401
00:01:52.0270000		Ramuh prepares Unknown_4Bc9 on Minju Rose 27706
00:01:52.1610000		Dan Tam Attack Ramuh 4462
00:01:52.2060000		Minju Rose Fast Blade Ramuh 5379
00:01:52.2510000		Aihyooni Yoomi prepares Broil III on Ramuh 18765
00:01:52.3840000		Ifrit-Egi prepares Burning Strike on Ramuh 8609 (CRITICAL)
00:01:52.5170000		Blue Fever Burst Shot Ramuh 10458
00:01:52.5170000		Yoo Rose prepares Ruin III on Ramuh 12140
00:01:52.6060000		Yujin Ahn Onslaught Ramuh 6039
00:01:52.6510000		Blue Fever prepares Bloodletter on Ramuh 6826
00:01:52.6960000		Blue Fever Shot Ramuh 4154
00:01:52.7410000		Minju Rose prepares Attack on Ramuh 2355
00:01:52.8300000		Ramuh Unknown_4Bc9 Minju Rose 27706
00:01:52.9190000		Run Escape Fester Ramuh 20401
00:01:53.0530000		Aihyooni Yoomi Broil III Ramuh 18765
00:01:53.1430000		Yoo Rose prepares Ruin IV on Ramuh 18913
00:01:53.1430000		Yoo Rose gains Further Ruin from Yoo Rose
00:01:53.1870000		Ifrit-Egi Burning Strike Ramuh 8609
00:01:53.2790000		Minju Rose Attack Ramuh 2355
00:01:53.2790000		Dengue Fever prepares Glare on Ramuh 19396
00:01:53.3220000		Yoo Rose Ruin III Ramuh 12140
00:01:53.3220000		Dan Tam prepares Ten on Dan Tam 
00:01:53.3220000		Yujin Ahn prepares Attack on Ramuh 7960 (CRITICAL)
00:01:53.3220000		Dan Tam gains Mudra from Dan Tam
00:01:53.3660000		The limit break guage has been updated to 6460. 3 bars are available.
00:01:53.4550000		Eos prepares Embrace on Minju Rose +7426 (CRITICAL)
00:01:53.5000000		Ruby Carbuncle prepares Burning Strike on Ramuh 6272 (CRITICAL)
00:01:53.5890000		Yujin Ahn prepares Fell Cleave on Ramuh 36025 (CRITICAL)
00:01:53.8120000		Blue Fever prepares Burst Shot on Ramuh 11419
00:01:53.8120000		Dan Tam prepares Chi on Dan Tam 
00:01:53.8120000		Dan Tam prepares Attack on Ramuh 3521
00:01:53.8120000		Yoo Rose prepares Tri-Disaster on Ramuh 36403 (CRITICAL)
00:01:53.8120000		Ramuh gains Bio III from Yoo Rose
00:01:53.8120000		Ramuh gains Miasma III from Yoo Rose
00:01:53.8120000		Dan Tam gains Mudra from Dan Tam
00:01:53.8560000		Yujin Ahn Attack Ramuh 7960
00:01:53.9450000		Yoo Rose Ruin IV Ramuh 18913
00:01:53.9900000		Minju Rose prepares Riot Blade on Ramuh 8271
00:01:54.0780000		Eos Embrace Minju Rose 7426
00:01:54.1230000		Blue Fever gains Asylum from Dengue Fever
00:01:54.1230000		Minju Rose gains Asylum from Dengue Fever
00:01:54.1230000		Dan Tam gains Asylum from Dengue Fever
00:01:54.1230000		Yoo Rose gains Asylum from Dengue Fever
00:01:54.1230000		Dengue Fever gains Asylum from Dengue Fever
00:01:54.1230000		Yujin Ahn gains Asylum from Dengue Fever
00:01:54.1230000		Aihyooni Yoomi gains Asylum from Dengue Fever
00:01:54.1230000		Run Escape gains Asylum from Dengue Fever
00:01:54.2120000		Yujin Ahn Fell Cleave Ramuh 36025
00:01:54.2560000		Blue Fever Bloodletter Ramuh 6826
00:01:54.2560000		Minju Rose gains The Wanderer's Minuet from Blue Fever
00:01:54.2560000		Dan Tam gains The Wanderer's Minuet from Blue Fever
00:01:54.2560000		Yoo Rose gains The Wanderer's Minuet from Blue Fever
00:01:54.2560000		Eos gains The Wanderer's Minuet from Blue Fever
00:01:54.2560000		Ruby Carbuncle gains The Wanderer's Minuet from Blue Fever
00:01:54.2560000		Ifrit-Egi gains The Wanderer's Minuet from Blue Fever
00:01:54.2560000		Dengue Fever gains The Wanderer's Minuet from Blue Fever
00:01:54.2560000		Yujin Ahn gains The Wanderer's Minuet from Blue Fever
00:01:54.2560000		Aihyooni Yoomi gains The Wanderer's Minuet from Blue Fever
00:01:54.2560000		Run Escape gains The Wanderer's Minuet from Blue Fever
00:01:54.3010000		Ruby Carbuncle Burning Strike Ramuh 6272
00:01:54.3010000		Dan Tam prepares Jin on Dan Tam 
00:01:54.3010000		Dan Tam gains Mudra from Dan Tam
00:01:54.3450000		Dan Tam Attack Ramuh 3521
00:01:54.5670000		Dengue Fever Glare Ramuh 19396
00:01:54.5680000		Yoo Rose prepares Dreadwyrm Trance on Yoo Rose 
00:01:54.6120000		Yoo Rose Tri-Disaster Ramuh 36403
00:01:54.7450000		Minju Rose Riot Blade Ramuh 8271
00:01:54.7450000		Stormcloud Lightning Bolt  0
00:01:54.7900000		Dan Tam prepares Suiton on Ramuh 36209 (CRITICAL)
00:01:54.7900000		Dan Tam gains Suiton from Dan Tam
00:01:54.8330000		Aihyooni Yoomi prepares Broil III on Ramuh 35563 (CRITICAL)
00:01:55.0110000		Blue Fever prepares Shot on Ramuh 4979 (DIRECT HIT)
00:01:55.0110000		Minju Rose prepares Attack on Ramuh 2205
00:01:55.2780000		Blue Fever Burst Shot Ramuh 11419
00:01:55.3680000		Blue Fever prepares Empyreal Arrow on Ramuh 13947 (DIRECT HIT)
00:01:55.5450000		Minju Rose Attack Ramuh 2205
